lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847579184827028482809,2025,Hall-Stankoven-Blake,CAR,line,5on5,4,2833.0,6.0,0.74,0.65,0.64,33.52,3.88,2.48,9.05,1.16,16.93,11.5,3.47,3.9,3.5,28.0,17.0,15.0,60.0,3.0,11.0,0.0,8.0,0.0,14.0,9.0,25.0,42.0,2.0,4.0,15.0,16.0,7.0,17.0,30.0,8.0,7.0,0.82,1.01,2.06,2.0,1.0,0.0,61.23,45.0,46.15,6.0,0.52,2.11,2.11,2.29,2.32,2.24,19.06,1.35,1.19,5.09,0.59,9.74,7.04,1.33,1.38,1.35,13.0,12.0,7.0,32.0,0.0,0.0,0.0,2.0,0.0,12.0,11.0,13.0,25.0,1.0,2.0,26.0,38.0,8.0,21.0,20.0,5.0,0.0,0.69,0.66,0.0,0.0,0.0,0.0,31.73,25.0,24.93,13.0,0.25,0.0,0.0,1.61,1.64,1.61
84788548482470,2025,Shea-Solovyov,PIT,pairing,5on5,3,1085.0,10.0,0.37,0.49,0.52,8.85,0.52,0.59,2.34,0.33,5.35,3.87,0.52,0.55,0.54,4.0,9.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,4.0,13.0,1.0,2.0,2.0,14.0,2.0,8.0,11.0,2.0,0.0,0.33,0.19,0.0,0.0,0.0,0.0,17.99,13.0,13.75,6.0,0.12,0.07,0.07,0.57,0.6,0.6,9.5,0.9,0.59,2.45,0.3,4.08,3.68,0.88,0.89,0.87,9.0,3.0,6.0,18.0,0.0,1.0,0.0,1.0,0.0,6.0,4.0,9.0,12.0,1.0,2.0,12.0,21.0,1.0,1.0,9.0,1.0,2.0,0.18,0.17,0.54,0.0,0.0,0.0,17.57,12.0,11.75,0.0,0.12,0.29,0.29,0.74,0.72,0.71
84745748483425,2025,Bichsel-Myers,DAL,pairing,5on5,5,3076.0,18.0,0.48,0.44,0.44,14.94,0.92,0.88,3.66,0.51,8.97,6.05,0.91,0.9,0.89,14.0,7.0,14.0,35.0,0.0,1.0,0.0,1.0,0.0,11.0,8.0,14.0,21.0,6.0,12.0,12.0,33.0,4.0,11.0,18.0,3.0,0.0,0.58,0.34,0.0,0.0,0.0,0.0,34.19,21.0,20.98,5.0,0.18,0.02,0.02,1.08,1.06,1.04,19.54,0.99,1.01,5.26,0.69,10.67,8.38,0.97,0.97,0.95,18.0,9.0,17.0,44.0,1.0,3.0,0.0,2.0,0.0,9.0,12.0,17.0,26.0,2.0,4.0,12.0,42.0,4.0,6.0,24.0,2.0,1.0,0.53,0.23,0.23,0.0,1.0,0.0,43.01,27.0,26.48,4.0,0.2,0.35,0.35,0.84,0.83,0.82
84747168480800,2025,Hughes-Spurgeon,MIN,pairing,5on5,6,797.0,34.0,0.65,0.65,0.73,7.87,0.68,0.51,2.07,0.29,4.21,3.24,0.64,0.64,0.6,6.0,5.0,2.0,13.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,5.0,10.0,1.0,2.0,1.0,7.0,4.0,0.0,8.0,2.0,1.0,0.19,0.24,0.25,0.0,0.0,1.0,12.45,11.0,10.52,0.0,0.11,0.25,0.25,0.54,0.51,0.48,3.2,0.37,0.17,0.66,0.1,1.41,1.29,0.35,0.39,0.37,2.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,4.0,1.0,7.0,0.0,5.0,2.0,1.0,1.0,0.08,0.08,0.21,0.0,0.0,0.0,7.14,4.0,4.03,3.0,0.03,0.21,0.21,0.19,0.2,0.2
84808078480839,2025,Dahlin-Samuelsson,BUF,pairing,5on5,5,3970.0,8.0,0.58,0.55,0.56,27.09,1.88,1.9,7.45,1.07,15.67,11.04,1.81,1.84,1.77,22.0,17.0,17.0,56.0,2.0,2.0,0.0,4.0,0.0,22.0,9.0,20.0,37.0,10.0,18.0,37.0,43.0,7.0,16.0,32.0,5.0,2.0,0.86,0.55,0.46,2.0,0.0,0.0,55.77,39.0,38.94,10.0,0.4,0.17,0.2,2.08,2.04,1.97,22.18,1.39,1.32,5.8,0.76,12.6,9.13,1.36,1.47,1.45,20.0,11.0,15.0,46.0,3.0,1.0,0.0,5.0,0.0,15.0,7.0,17.0,28.0,8.0,19.0,35.0,64.0,7.0,20.0,27.0,3.0,1.0,0.79,0.39,0.21,2.0,1.0,0.0,46.95,31.0,31.94,10.0,0.27,0.21,0.21,1.45,1.52,1.52
848022084821598483731,2025,Bump-Cates-Foerster,PHI,line,5on5,1,621.0,3.0,0.76,0.59,0.64,4.67,0.21,0.3,1.18,0.16,3.04,2.11,0.21,0.22,0.22,5.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,12.0,8.0,0.0,3.0,7.0,0.0,0.0,0.21,0.0,0.0,1.0,0.0,0.0,9.81,7.0,6.82,1.0,0.06,0.0,0.0,0.28,0.28,0.28,2.79,0.07,0.14,0.79,0.1,1.77,1.13,0.07,0.07,0.07,0.0,4.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,5.0,1.0,8.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,7.18,4.0,4.15,6.0,0.03,0.03,0.03,0.06,0.06,0.06
84764418482730,2025,Edmundson-Clarke,LAK,pairing,5on5,4,3132.0,10.0,0.45,0.52,0.52,26.64,1.42,1.52,7.49,0.86,14.9,10.82,1.4,1.38,1.37,18.0,19.0,23.0,60.0,1.0,0.0,0.0,10.0,0.0,13.0,13.0,17.0,36.0,4.0,8.0,31.0,33.0,0.0,15.0,32.0,4.0,1.0,0.74,0.48,0.2,1.0,0.0,0.0,58.63,37.0,35.85,9.0,0.32,0.0,0.0,1.74,1.69,1.68,24.25,1.76,1.45,6.69,0.86,13.38,9.85,1.71,1.79,1.74,21.0,13.0,21.0,55.0,2.0,1.0,0.0,3.0,0.0,20.0,8.0,19.0,32.0,4.0,8.0,29.0,14.0,1.0,17.0,28.0,5.0,1.0,0.92,0.61,0.23,1.0,1.0,0.0,57.23,34.0,35.63,6.0,0.3,0.13,0.13,1.94,1.96,1.91
84808788481581,2025,Harley-Lundkvist,DAL,pairing,5on5,4,2966.0,9.0,0.62,0.59,0.62,28.39,2.06,1.76,7.18,0.96,15.47,11.57,1.99,2.1,2.02,28.0,11.0,13.0,52.0,2.0,3.0,0.0,8.0,0.0,9.0,17.0,26.0,37.0,7.0,14.0,28.0,25.0,5.0,9.0,32.0,6.0,1.0,0.93,0.71,0.42,2.0,0.0,0.0,52.39,39.0,39.77,3.0,0.36,0.68,0.68,1.75,1.76,1.73,18.31,1.27,0.94,4.83,0.67,8.64,7.64,1.18,1.33,1.23,18.0,6.0,12.0,36.0,2.0,1.0,0.0,2.0,0.0,12.0,7.0,16.0,22.0,3.0,6.0,28.0,36.0,1.0,8.0,19.0,3.0,2.0,0.32,0.31,0.63,1.0,1.0,0.0,36.27,24.0,23.99,4.0,0.2,0.41,0.41,1.06,1.1,1.09
84768858481605,2025,Lacombe-Trouba,ANA,pairing,5on5,6,6908.0,6.0,0.62,0.58,0.61,56.74,4.39,3.71,15.63,2.04,30.41,22.81,4.2,4.35,4.16,54.0,25.0,27.0,106.0,6.0,7.0,2.0,11.0,1.0,22.0,32.0,48.0,73.0,3.0,6.0,38.0,45.0,6.0,18.0,61.0,13.0,5.0,1.82,1.44,1.13,1.0,4.0,1.0,103.18,79.0,77.56,9.0,0.78,1.14,1.14,4.02,3.95,3.87,36.5,2.7,2.29,8.58,1.26,20.24,15.93,2.67,2.7,2.68,34.0,17.0,25.0,76.0,6.0,2.0,0.0,6.0,0.0,18.0,19.0,28.0,45.0,4.0,8.0,43.0,49.0,6.0,26.0,42.0,6.0,3.0,1.26,0.75,0.69,4.0,2.0,0.0,75.54,51.0,50.85,11.0,0.47,0.24,0.24,2.93,2.92,2.9
84706138476312,2025,Burns-Manson,COL,pairing,5on5,3,1653.0,13.0,0.53,0.61,0.55,18.43,1.51,1.35,4.98,0.65,10.44,7.07,1.49,1.48,1.46,19.0,7.0,14.0,40.0,3.0,1.0,0.0,2.0,0.0,13.0,7.0,16.0,23.0,2.0,4.0,13.0,22.0,1.0,7.0,20.0,5.0,1.0,0.59,0.66,0.25,1.0,1.0,1.0,39.79,26.0,25.72,4.0,0.29,0.2,0.2,1.6,1.57,1.55,16.0,1.34,0.94,3.77,0.48,8.1,6.37,1.22,1.36,1.24,11.0,10.0,5.0,26.0,0.0,3.0,0.0,5.0,0.0,6.0,7.0,11.0,21.0,1.0,2.0,16.0,20.0,2.0,6.0,16.0,3.0,2.0,0.35,0.37,0.61,0.0,0.0,0.0,26.23,21.0,21.08,3.0,0.19,0.78,0.78,0.75,0.75,0.73
84763728482126,2025,Seeler-Andrae,PHI,pairing,5on5,2,1021.0,6.0,0.39,0.48,0.52,7.42,0.56,0.52,1.87,0.27,4.43,3.36,0.54,0.58,0.56,7.0,4.0,3.0,14.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,7.0,11.0,1.0,2.0,6.0,21.0,2.0,4.0,10.0,0.0,1.0,0.27,0.0,0.29,0.0,0.0,0.0,14.36,11.0,11.28,1.0,0.11,0.29,0.29,0.38,0.39,0.38,7.74,0.85,0.5,1.98,0.25,3.72,2.7,0.8,0.83,0.78,7.0,3.0,5.0,15.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,7.0,10.0,1.0,2.0,4.0,19.0,0.0,8.0,6.0,3.0,1.0,0.19,0.43,0.23,0.0,0.0,0.0,15.05,10.0,10.12,4.0,0.11,0.31,0.31,0.65,0.64,0.64
847646984768728483756,2025,Wright-Laughton-Armia,LAK,line,5on5,3,1324.0,11.0,0.23,0.36,0.32,6.88,0.38,0.42,1.82,0.25,3.68,3.44,0.38,0.4,0.4,6.0,4.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,6.0,10.0,1.0,2.0,15.0,14.0,1.0,3.0,9.0,1.0,0.0,0.21,0.17,0.0,0.0,0.0,0.0,18.16,10.0,10.12,1.0,0.09,0.0,0.0,0.47,0.49,0.48,14.47,1.3,0.91,4.34,0.54,8.23,5.69,1.22,1.31,1.22,12.0,9.0,11.0,32.0,1.0,2.0,1.0,3.0,0.0,11.0,4.0,11.0,20.0,1.0,2.0,12.0,19.0,2.0,4.0,17.0,3.0,1.0,0.45,0.44,0.4,0.0,1.0,0.0,32.18,21.0,20.96,2.0,0.19,0.56,0.56,0.92,0.9,0.89
848044884808358481186,2025,Kelly-Drury-O'Connor,COL,line,5on5,3,792.0,28.0,0.52,0.71,0.63,10.55,0.58,0.55,3.38,0.39,5.69,4.42,0.57,0.64,0.63,8.0,7.0,10.0,25.0,0.0,1.0,0.0,2.0,0.0,8.0,4.0,8.0,15.0,2.0,4.0,9.0,9.0,0.0,2.0,13.0,2.0,0.0,0.33,0.25,0.0,0.0,0.0,0.0,28.1,15.0,16.72,0.0,0.12,0.13,0.13,0.57,0.63,0.62,6.92,0.55,0.48,1.57,0.22,3.71,2.47,0.53,0.5,0.48,7.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,8.0,2.0,4.0,3.0,10.0,0.0,6.0,5.0,4.0,0.0,0.1,0.45,0.0,1.0,0.0,0.0,8.92,9.0,8.08,2.0,0.1,0.0,0.0,0.65,0.59,0.58
847798984784398484142,2025,Barkey-Dvorak-Konecny,PHI,line,5on5,1,754.0,3.0,0.55,0.52,0.42,5.87,0.51,0.36,1.42,0.2,2.99,2.52,0.49,0.48,0.47,7.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,8.0,0.0,0.0,6.0,5.0,0.0,1.0,6.0,1.0,1.0,0.18,0.1,0.22,0.0,0.0,0.0,11.64,8.0,7.77,0.0,0.07,0.22,0.22,0.36,0.35,0.33,7.31,0.41,0.54,2.24,0.32,4.33,3.15,0.41,0.43,0.43,5.0,6.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,5.0,11.0,1.0,2.0,6.0,3.0,2.0,2.0,10.0,1.0,0.0,0.24,0.17,0.0,0.0,0.0,0.0,11.35,11.0,11.34,1.0,0.11,0.0,0.0,0.53,0.55,0.55
84740138480434,2025,Cole-Durzi,UTA,pairing,5on5,5,3475.0,15.0,0.43,0.42,0.42,25.41,1.63,1.43,6.56,0.91,13.69,10.79,1.61,1.69,1.68,17.0,18.0,11.0,46.0,1.0,2.0,0.0,3.0,0.0,15.0,14.0,16.0,34.0,4.0,8.0,11.0,56.0,2.0,21.0,30.0,4.0,1.0,0.76,0.51,0.35,1.0,0.0,0.0,47.75,35.0,36.17,10.0,0.3,0.38,0.38,1.54,1.6,1.6,34.12,2.2,2.38,8.92,1.24,19.12,14.14,2.17,2.22,2.19,29.0,19.0,15.0,63.0,1.0,3.0,0.0,12.0,0.0,14.0,18.0,28.0,47.0,3.0,6.0,35.0,59.0,3.0,15.0,38.0,10.0,0.0,0.98,1.22,0.0,1.0,0.0,0.0,62.19,48.0,48.14,6.0,0.49,0.25,0.25,2.44,2.46,2.43
848217784834898485395,2025,Khusnutdinov-Minten-Hagens,BOS,line,5on5,3,1361.0,8.0,0.39,0.47,0.36,7.33,0.64,0.52,2.04,0.25,3.85,2.71,0.61,0.67,0.64,4.0,6.0,8.0,18.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,4.0,10.0,2.0,4.0,10.0,17.0,3.0,9.0,8.0,1.0,1.0,0.19,0.14,0.31,0.0,0.0,0.0,18.85,10.0,10.55,3.0,0.11,0.14,0.14,0.6,0.63,0.61,13.05,1.01,0.89,3.41,0.43,7.29,4.97,0.99,0.96,0.94,10.0,8.0,2.0,20.0,0.0,2.0,0.0,3.0,0.0,6.0,7.0,10.0,18.0,1.0,2.0,12.0,21.0,2.0,3.0,14.0,4.0,0.0,0.46,0.55,0.0,0.0,0.0,0.0,19.02,18.0,17.15,1.0,0.18,0.28,0.28,0.91,0.87,0.85
84745908481605,2025,Lacombe-Carlson,ANA,pairing,5on5,6,1148.0,24.0,0.57,0.83,0.75,8.9,0.56,0.54,2.28,0.28,4.85,3.49,0.55,0.56,0.55,9.0,3.0,8.0,20.0,0.0,1.0,0.0,5.0,0.0,4.0,2.0,9.0,12.0,0.0,0.0,6.0,6.0,1.0,5.0,11.0,0.0,1.0,0.28,0.0,0.28,0.0,0.0,0.0,19.55,12.0,12.11,2.0,0.11,0.28,0.28,0.4,0.41,0.4,2.96,0.43,0.24,0.52,0.09,1.64,1.09,0.43,0.44,0.44,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,1.0,2.0,8.0,9.0,2.0,4.0,2.0,1.0,1.0,0.06,0.14,0.23,0.0,0.0,0.0,3.99,4.0,3.91,0.0,0.05,0.0,0.0,0.48,0.49,0.49
848001584815338485406,2025,Martone-Zegras-Tippett,PHI,line,5on5,1,836.0,1.0,0.26,0.23,0.25,2.71,0.29,0.24,0.69,0.13,1.51,1.14,0.29,0.28,0.28,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,9.0,0.0,5.0,3.0,0.0,1.0,0.04,0.0,0.26,0.0,0.0,0.0,4.85,4.0,3.88,2.0,0.05,0.0,0.0,0.34,0.33,0.33,8.87,0.82,0.69,2.25,0.3,4.78,3.16,0.8,0.86,0.83,6.0,6.0,5.0,17.0,0.0,1.0,0.0,2.0,0.0,4.0,5.0,6.0,12.0,0.0,0.0,6.0,9.0,0.0,5.0,9.0,2.0,1.0,0.3,0.29,0.23,0.0,0.0,0.0,17.54,12.0,12.37,2.0,0.15,0.23,0.23,0.74,0.77,0.77
847646184768228482159,2025,Couturier-Glendening-Foerster,PHI,line,5on5,1,786.0,2.0,0.14,0.28,0.26,3.3,0.11,0.17,0.91,0.12,2.09,1.61,0.11,0.1,0.1,4.0,1.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,11.0,11.0,1.0,4.0,5.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,6.79,5.0,4.86,3.0,0.03,0.0,0.0,0.14,0.14,0.14,10.85,0.65,0.6,3.24,0.31,5.08,4.11,0.63,0.69,0.66,8.0,6.0,4.0,18.0,0.0,2.0,0.0,3.0,0.0,4.0,5.0,8.0,14.0,0.0,0.0,8.0,3.0,1.0,5.0,13.0,0.0,1.0,0.41,0.0,0.24,0.0,0.0,0.0,18.58,14.0,14.43,3.0,0.13,0.29,0.29,0.48,0.51,0.5
84745678478136,2025,Middleton-Bogosian,MIN,pairing,5on5,6,2634.0,20.0,0.33,0.39,0.33,12.19,0.5,0.58,2.96,0.36,5.99,5.61,0.5,0.52,0.52,12.0,4.0,17.0,33.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,12.0,16.0,3.0,6.0,16.0,44.0,2.0,13.0,15.0,1.0,0.0,0.35,0.15,0.0,0.0,0.0,0.0,33.81,16.0,16.41,7.0,0.12,0.0,0.0,0.62,0.64,0.64,23.82,1.01,1.18,6.63,0.8,13.8,9.59,0.99,0.99,0.97,19.0,14.0,19.0,52.0,0.0,2.0,0.0,3.0,0.0,15.0,13.0,19.0,33.0,5.0,10.0,19.0,23.0,2.0,11.0,31.0,2.0,0.0,0.73,0.28,0.0,0.0,0.0,0.0,51.57,33.0,33.37,7.0,0.24,0.21,0.21,1.03,1.03,1.02
84745788478450,2025,Wotherspoon-Karlsson,PIT,pairing,5on5,6,5195.0,9.0,0.56,0.56,0.6,51.18,3.21,3.17,14.23,1.79,28.33,20.27,3.16,3.28,3.23,39.0,32.0,23.0,94.0,2.0,2.0,0.0,13.0,0.0,24.0,30.0,37.0,69.0,5.0,10.0,49.0,57.0,7.0,17.0,64.0,5.0,2.0,1.93,0.75,0.53,1.0,0.0,1.0,95.73,71.0,72.27,9.0,0.66,0.47,0.47,3.4,3.46,3.42,34.72,2.52,2.24,8.8,1.08,18.54,13.82,2.51,2.51,2.49,26.0,21.0,26.0,73.0,4.0,2.0,0.0,9.0,0.0,14.0,18.0,22.0,43.0,4.0,8.0,44.0,57.0,6.0,28.0,37.0,8.0,2.0,1.05,0.99,0.48,3.0,1.0,0.0,71.42,47.0,45.95,10.0,0.46,0.17,0.17,2.82,2.8,2.79
847645384780108482201,2025,Goncalves-Point-Kucherov,TBL,line,5on5,3,834.0,27.0,0.47,0.61,0.56,10.08,0.43,0.47,3.0,0.35,5.8,3.95,0.43,0.41,0.41,9.0,5.0,5.0,19.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,9.0,14.0,1.0,2.0,4.0,9.0,1.0,4.0,13.0,1.0,0.0,0.24,0.19,0.0,0.0,0.0,0.0,18.32,14.0,13.58,3.0,0.09,0.0,0.0,0.52,0.5,0.5,7.59,0.49,0.46,2.01,0.25,4.56,3.24,0.49,0.52,0.51,6.0,5.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,10.0,1.0,2.0,8.0,15.0,2.0,3.0,8.0,3.0,0.0,0.23,0.26,0.0,0.0,1.0,0.0,12.53,11.0,11.47,3.0,0.1,0.0,0.0,0.58,0.62,0.61
84780388480069,2025,Toews-Makar,COL,pairing,5on5,4,3496.0,5.0,0.57,0.51,0.52,31.88,2.97,2.07,8.81,1.09,17.13,11.93,2.89,2.94,2.86,28.0,16.0,18.0,62.0,3.0,4.0,2.0,7.0,0.0,18.0,12.0,25.0,41.0,1.0,2.0,38.0,22.0,5.0,11.0,35.0,5.0,4.0,1.17,0.65,1.15,1.0,1.0,1.0,63.18,44.0,44.71,7.0,0.44,1.08,1.08,2.32,2.33,2.28,29.53,2.2,1.96,7.88,1.05,16.21,11.7,2.13,2.13,2.07,23.0,18.0,19.0,60.0,1.0,6.0,0.0,2.0,0.0,16.0,16.0,22.0,40.0,4.0,8.0,38.0,23.0,2.0,16.0,33.0,5.0,3.0,0.7,0.6,0.89,1.0,0.0,0.0,58.78,41.0,40.36,10.0,0.41,0.71,0.71,1.9,1.85,1.83
84747168476463,2025,Brodin-Spurgeon,MIN,pairing,5on5,5,4197.0,11.0,0.49,0.39,0.41,25.2,2.27,1.39,6.3,0.95,12.3,9.79,2.03,2.34,2.08,24.0,9.0,16.0,49.0,3.0,6.0,1.0,4.0,0.0,14.0,6.0,21.0,30.0,7.0,14.0,37.0,57.0,6.0,16.0,27.0,1.0,5.0,0.64,0.14,1.49,2.0,0.0,1.0,49.41,33.0,33.17,9.0,0.29,1.11,1.11,1.44,1.48,1.44,32.6,2.34,1.99,8.79,1.16,19.11,13.62,2.24,2.32,2.22,30.0,17.0,29.0,76.0,1.0,3.0,0.0,9.0,0.0,15.0,19.0,29.0,46.0,5.0,10.0,35.0,34.0,6.0,12.0,37.0,10.0,0.0,1.0,1.33,0.0,1.0,0.0,0.0,75.05,47.0,47.36,7.0,0.41,0.24,0.24,2.5,2.48,2.38
848020884808018482116,2025,Tkachuk-Sttzle-Batherson,OTT,line,5on5,4,1176.0,40.0,0.49,0.5,0.54,11.14,0.94,0.79,2.81,0.37,5.91,4.17,0.93,0.99,0.97,7.0,8.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,7.0,15.0,1.0,2.0,13.0,12.0,3.0,2.0,11.0,3.0,1.0,0.28,0.39,0.27,0.0,0.0,0.0,21.31,15.0,15.34,1.0,0.17,0.0,0.0,1.11,1.16,1.14,10.06,0.99,0.64,2.58,0.31,5.03,3.45,0.98,1.01,1.0,10.0,3.0,8.0,21.0,2.0,0.0,0.0,1.0,0.0,4.0,6.0,8.0,11.0,0.0,0.0,6.0,11.0,0.0,7.0,9.0,2.0,2.0,0.29,0.19,0.5,1.0,1.0,0.0,21.21,13.0,13.26,1.0,0.14,0.0,0.0,1.12,1.15,1.14
847514984784938481557,2025,Boldy-Eriksson Ek-Johansson,MIN,line,5on5,6,3169.0,13.0,0.33,0.48,0.47,26.39,1.08,1.43,7.09,0.87,14.73,11.8,1.07,1.12,1.11,27.0,10.0,16.0,53.0,0.0,1.0,0.0,6.0,0.0,13.0,17.0,27.0,37.0,4.0,8.0,39.0,32.0,3.0,7.0,34.0,3.0,0.0,0.75,0.33,0.0,0.0,0.0,0.0,55.17,37.0,38.68,2.0,0.29,0.01,0.01,1.36,1.41,1.4,29.59,2.17,2.0,7.68,1.01,17.39,11.75,2.13,2.14,2.1,23.0,19.0,15.0,57.0,0.0,2.0,0.0,8.0,0.0,11.0,21.0,23.0,42.0,6.0,12.0,22.0,20.0,2.0,11.0,32.0,9.0,1.0,0.93,1.01,0.23,0.0,0.0,0.0,56.16,42.0,41.99,4.0,0.42,0.32,0.32,2.26,2.24,2.21
847578684784028483512,2025,Hyman-Mcdavid-Savoie,EDM,line,5on5,3,1341.0,6.0,0.55,0.57,0.58,11.09,0.69,0.63,2.37,0.36,5.8,5.16,0.68,0.66,0.66,10.0,5.0,11.0,26.0,0.0,0.0,0.0,3.0,0.0,6.0,6.0,10.0,15.0,1.0,2.0,13.0,15.0,3.0,9.0,13.0,2.0,0.0,0.43,0.25,0.0,0.0,0.0,0.0,25.24,15.0,14.66,4.0,0.13,0.0,0.0,0.81,0.78,0.78,7.86,0.56,0.56,1.97,0.26,4.32,3.32,0.56,0.58,0.58,8.0,3.0,9.0,20.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,7.0,10.0,3.0,6.0,7.0,11.0,0.0,6.0,8.0,3.0,0.0,0.19,0.37,0.0,1.0,0.0,0.0,20.26,11.0,11.22,2.0,0.12,0.0,0.0,0.68,0.7,0.7
84717248479398,2025,Girard-Letang,PIT,pairing,5on5,6,5209.0,10.0,0.57,0.7,0.66,48.65,3.51,3.26,13.02,1.71,27.37,20.13,3.44,3.6,3.53,39.0,30.0,34.0,103.0,1.0,8.0,0.0,7.0,0.0,25.0,28.0,38.0,68.0,3.0,6.0,32.0,53.0,6.0,26.0,56.0,9.0,4.0,1.48,1.04,0.99,0.0,1.0,0.0,104.02,69.0,70.2,8.0,0.68,0.82,0.82,3.38,3.48,3.44,24.87,2.6,1.79,6.43,0.94,13.64,9.59,2.48,2.58,2.47,25.0,10.0,10.0,45.0,2.0,4.0,0.0,5.0,0.0,10.0,14.0,23.0,33.0,6.0,12.0,38.0,70.0,8.0,24.0,26.0,4.0,5.0,0.84,0.53,1.23,2.0,0.0,0.0,44.34,35.0,34.46,10.0,0.38,0.84,0.84,2.14,2.17,2.13
